unnamed:_0,id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,is_premium_customer,age_group
92338,113905,Male,Disloyal Customer,20,Business travel,Eco,2295,2,2,2,3,4,2,2,4,1,1,4,1,4,4,3,0.0,neutral or dissatisfied,3.0,0,Young Adult
92339,63478,Male,Loyal Customer,11,Personal Travel,Eco Plus,337,1,4,1,1,5,1,5,5,3,5,4,5,4,5,23,23.0,neutral or dissatisfied,46.0,1,Teen
92340,70042,Male,Loyal Customer,22,Personal Travel,Eco,583,4,4,4,3,4,4,2,4,5,2,4,4,4,4,0,0.0,satisfied,0.0,0,Young Adult
92341,57578,Male,Loyal Customer,40,Business travel,Business,1597,2,2,2,2,3,4,5,4,4,4,4,3,4,4,6,0.0,satisfied,6.0,1,Adult
92342,95985,Male,Loyal Customer,66,Business travel,Business,2558,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,0.0,1,Senior
92343,87370,Male,Loyal Customer,43,Business travel,Business,2503,4,4,4,4,5,4,4,5,5,5,5,3,5,3,0,5.0,satisfied,5.0,1,Adult
92344,114772,Female,Loyal Customer,64,Business travel,Business,3961,1,1,4,1,3,4,5,4,4,5,4,3,4,3,23,18.0,satisfied,41.0,1,Senior
92345,67011,Male,Disloyal Customer,24,Business travel,Eco,1121,4,4,4,2,5,4,5,5,5,3,4,3,4,5,0,0.0,satisfied,0.0,0,Young Adult
92346,1107,Female,Loyal Customer,24,Personal Travel,Eco,164,3,4,3,4,3,4,4,5,2,4,5,4,3,4,423,417.0,neutral or dissatisfied,840.0,0,Young Adult
92347,56538,Male,Disloyal Customer,11,Business travel,Eco,937,1,1,1,1,2,1,2,2,3,2,5,3,4,2,17,14.0,neutral or dissatisfied,31.0,0,Teen
92348,7260,Female,Loyal Customer,55,Personal Travel,Eco,135,2,1,2,4,5,4,3,1,1,2,1,2,1,4,0,2.0,neutral or dissatisfied,2.0,0,Mature
92349,84164,Male,Loyal Customer,43,Business travel,Eco Plus,503,1,3,3,3,1,1,1,1,4,5,3,1,3,1,0,26.0,neutral or dissatisfied,26.0,1,Adult
92350,98759,Female,Loyal Customer,12,Business travel,Business,1814,2,3,3,3,2,2,2,2,1,5,4,1,4,2,25,12.0,neutral or dissatisfied,37.0,1,Teen
92351,53771,Male,Loyal Customer,47,Personal Travel,Eco,1195,3,4,3,2,4,3,4,4,3,2,5,5,5,4,76,61.0,neutral or dissatisfied,137.0,0,Mature
92352,83589,Male,Loyal Customer,64,Business travel,Business,1583,4,4,4,4,3,5,4,3,3,3,3,5,3,4,0,0.0,satisfied,0.0,1,Senior
92353,105309,Male,Loyal Customer,58,Personal Travel,Eco,738,4,4,4,4,2,4,3,2,3,4,5,4,5,2,31,27.0,neutral or dissatisfied,58.0,0,Mature
92354,108969,Female,Loyal Customer,51,Business travel,Business,667,4,4,4,4,4,5,4,5,5,5,5,4,5,3,9,1.0,satisfied,10.0,1,Mature
92355,93628,Male,Loyal Customer,24,Personal Travel,Eco,577,2,3,1,4,5,1,5,5,4,4,3,1,4,5,0,4.0,neutral or dissatisfied,4.0,0,Young Adult
92356,55719,Female,Loyal Customer,28,Business travel,Eco Plus,1025,3,4,4,4,3,3,3,3,2,1,4,1,4,3,0,0.0,neutral or dissatisfied,0.0,1,Young Adult
92357,82125,Female,Disloyal Customer,18,Business travel,Eco,2519,2,2,2,4,5,2,5,5,1,5,3,4,4,5,3,0.0,neutral or dissatisfied,3.0,0,Teen
92358,33471,Female,Loyal Customer,26,Business travel,Business,2917,5,5,5,5,5,5,5,3,3,5,5,5,2,5,0,5.0,satisfied,5.0,1,Young Adult
92359,33197,Male,Loyal Customer,39,Business travel,Eco Plus,163,4,1,1,1,4,4,4,4,4,3,2,4,1,4,0,0.0,satisfied,0.0,1,Adult
92360,89595,Male,Disloyal Customer,25,Business travel,Eco,1076,2,3,3,1,1,3,1,1,5,3,5,3,5,1,34,47.0,satisfied,81.0,0,Young Adult
92361,108360,Male,Loyal Customer,64,Business travel,Business,3949,5,5,5,5,3,4,1,4,4,4,4,2,4,1,0,0.0,satisfied,0.0,1,Senior
92362,89456,Female,Loyal Customer,56,Personal Travel,Eco,134,4,0,0,4,5,3,5,4,4,0,4,5,4,1,67,56.0,neutral or dissatisfied,123.0,0,Mature
92363,114029,Female,Loyal Customer,44,Personal Travel,Eco Plus,1728,4,5,4,1,3,4,4,3,3,4,2,3,3,3,0,26.0,neutral or dissatisfied,26.0,1,Adult
92364,121908,Male,Loyal Customer,32,Personal Travel,Eco,337,2,2,2,3,3,2,1,3,1,1,4,1,4,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
92365,104003,Female,Disloyal Customer,23,Business travel,Eco,934,2,2,2,3,2,2,2,2,1,2,4,4,5,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92366,45785,Male,Disloyal Customer,41,Business travel,Eco,391,3,5,3,2,4,3,2,4,2,4,2,4,1,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
92367,21215,Male,Loyal Customer,53,Business travel,Business,1612,0,0,0,1,1,1,2,3,3,3,3,5,3,2,0,0.0,satisfied,0.0,1,Mature
92368,91399,Female,Loyal Customer,23,Personal Travel,Eco,2342,3,5,3,4,1,3,1,1,1,1,4,3,1,1,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92369,44286,Male,Loyal Customer,56,Business travel,Business,1015,1,1,1,1,2,3,4,1,1,2,1,1,1,4,7,0.0,neutral or dissatisfied,7.0,1,Mature
92370,26588,Female,Disloyal Customer,38,Business travel,Eco,404,2,4,2,1,2,2,2,2,5,2,2,4,1,2,1,3.0,neutral or dissatisfied,4.0,0,Adult
92371,64109,Female,Loyal Customer,46,Business travel,Business,2288,5,5,3,5,3,3,4,5,5,5,5,4,5,3,0,0.0,satisfied,0.0,1,Mature
92372,71027,Female,Disloyal Customer,30,Business travel,Eco,802,3,3,3,3,3,4,4,4,5,4,3,4,4,4,146,137.0,neutral or dissatisfied,283.0,0,Young Adult
92373,85152,Female,Loyal Customer,25,Business travel,Eco,731,1,2,2,2,1,1,2,1,2,1,3,1,4,1,12,18.0,neutral or dissatisfied,30.0,0,Young Adult
92374,68409,Male,Loyal Customer,53,Business travel,Eco,1045,3,2,2,2,3,3,3,3,2,5,3,2,3,3,0,0.0,neutral or dissatisfied,0.0,0,Mature
92375,37530,Female,Loyal Customer,25,Business travel,Business,1028,3,1,1,1,3,3,3,3,1,1,4,3,4,3,3,5.0,neutral or dissatisfied,8.0,1,Young Adult
92376,86777,Female,Loyal Customer,47,Business travel,Business,3862,4,2,2,2,3,4,3,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied,0.0,1,Mature
92377,55888,Male,Loyal Customer,26,Business travel,Business,723,5,5,5,5,5,5,5,5,3,4,4,5,5,5,0,1.0,satisfied,1.0,1,Young Adult
92378,52531,Male,Disloyal Customer,44,Business travel,Eco,119,1,0,1,4,4,1,4,4,3,4,2,5,1,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
92379,35136,Female,Disloyal Customer,19,Business travel,Eco,1076,4,4,4,3,4,4,4,4,3,5,5,5,4,4,6,30.0,satisfied,36.0,0,Young Adult
92380,108958,Male,Disloyal Customer,30,Business travel,Business,667,2,2,2,3,1,2,1,1,4,3,4,5,4,1,3,0.0,neutral or dissatisfied,3.0,0,Young Adult
92381,1439,Female,Loyal Customer,31,Business travel,Business,772,4,4,4,4,5,5,5,5,5,2,5,3,4,5,0,0.0,satisfied,0.0,1,Adult
92382,73664,Male,Loyal Customer,67,Business travel,Business,3583,3,3,3,3,3,5,4,5,5,5,5,3,5,4,26,15.0,satisfied,41.0,1,Senior
92383,127161,Female,Loyal Customer,30,Personal Travel,Eco,338,2,2,2,4,2,2,2,2,4,2,3,3,4,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92384,118451,Female,Disloyal Customer,34,Business travel,Business,370,2,2,2,1,4,2,3,4,5,5,5,4,4,4,48,44.0,neutral or dissatisfied,92.0,0,Adult
92385,66116,Female,Disloyal Customer,24,Business travel,Eco,583,1,4,1,3,4,1,4,4,3,2,4,4,5,4,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92386,88951,Male,Disloyal Customer,22,Business travel,Eco,1199,3,3,3,4,4,3,4,4,1,4,3,3,3,4,3,0.0,neutral or dissatisfied,3.0,0,Young Adult
92387,62566,Male,Loyal Customer,8,Business travel,Business,1744,3,1,2,1,3,3,3,3,4,2,3,4,3,3,0,0.0,neutral or dissatisfied,0.0,1,Teen
92388,79294,Female,Loyal Customer,42,Business travel,Business,2248,3,3,3,3,2,3,5,5,5,4,5,3,5,4,0,0.0,satisfied,0.0,1,Adult
92389,93279,Male,Loyal Customer,34,Personal Travel,Eco,867,2,5,2,3,3,2,3,3,4,2,4,3,4,3,1,0.0,neutral or dissatisfied,1.0,0,Adult
92390,3652,Male,Disloyal Customer,23,Business travel,Eco,431,5,0,5,5,1,5,1,1,5,2,5,4,4,1,0,0.0,satisfied,0.0,0,Young Adult
92391,98993,Male,Loyal Customer,42,Personal Travel,Eco,479,1,2,3,3,4,3,4,4,1,2,3,4,2,4,46,39.0,neutral or dissatisfied,85.0,0,Adult
92392,43297,Female,Loyal Customer,60,Business travel,Eco,402,3,4,4,4,3,3,2,3,3,3,3,1,3,4,0,0.0,satisfied,0.0,0,Mature
92393,45110,Female,Loyal Customer,35,Business travel,Eco,157,3,4,4,4,3,3,3,1,5,3,2,3,3,3,131,131.0,neutral or dissatisfied,262.0,0,Adult
92394,117623,Male,Loyal Customer,65,Personal Travel,Eco,347,1,5,1,3,3,1,3,3,5,4,4,5,4,3,0,0.0,neutral or dissatisfied,0.0,0,Senior
92395,22457,Male,Loyal Customer,56,Personal Travel,Eco,145,2,4,2,5,4,2,4,4,3,5,2,4,5,4,0,0.0,neutral or dissatisfied,0.0,0,Mature
92396,46525,Male,Loyal Customer,45,Business travel,Business,1733,3,3,3,3,1,2,2,5,5,5,3,3,5,3,81,97.0,satisfied,178.0,1,Adult
92397,84839,Male,Loyal Customer,55,Business travel,Eco,547,2,5,1,5,2,2,2,2,1,1,4,1,4,2,12,1.0,neutral or dissatisfied,13.0,0,Mature
92398,115102,Male,Loyal Customer,50,Business travel,Business,3616,3,3,3,3,3,4,5,4,4,4,4,3,4,5,1,0.0,satisfied,1.0,1,Mature
92399,23668,Male,Disloyal Customer,24,Business travel,Eco,212,3,1,3,4,2,3,2,2,4,2,4,3,4,2,0,8.0,neutral or dissatisfied,8.0,0,Young Adult
92400,71418,Male,Loyal Customer,49,Business travel,Business,867,5,5,5,5,2,4,4,4,4,4,4,4,4,3,5,5.0,satisfied,10.0,1,Mature
92401,43101,Male,Loyal Customer,31,Personal Travel,Eco,391,3,5,3,1,1,3,1,1,5,4,4,5,5,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
92402,101782,Female,Loyal Customer,40,Business travel,Business,1521,2,5,5,5,4,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
92403,71884,Female,Loyal Customer,16,Personal Travel,Eco,1744,2,3,2,3,4,2,4,4,2,5,1,5,3,4,0,13.0,neutral or dissatisfied,13.0,0,Teen
92404,28522,Male,Loyal Customer,58,Business travel,Business,2640,3,3,3,3,5,5,3,5,5,5,5,3,5,5,0,0.0,satisfied,0.0,1,Mature
92405,88148,Female,Loyal Customer,45,Business travel,Business,594,3,1,1,1,3,3,4,3,3,3,3,4,3,1,0,6.0,neutral or dissatisfied,6.0,1,Adult
92406,36199,Female,Loyal Customer,32,Business travel,Business,2765,3,3,3,3,5,5,5,5,3,2,4,2,4,5,4,0.0,satisfied,4.0,1,Adult
92407,121018,Male,Loyal Customer,54,Personal Travel,Eco,920,2,5,2,1,3,2,3,3,4,2,4,3,4,3,2,1.0,neutral or dissatisfied,3.0,0,Mature
92408,69119,Male,Disloyal Customer,39,Business travel,Eco,1045,2,2,2,2,2,2,2,2,2,4,1,4,2,2,61,48.0,neutral or dissatisfied,109.0,0,Adult
92409,53788,Male,Disloyal Customer,48,Business travel,Eco,191,2,0,2,5,5,2,4,5,4,2,4,1,1,5,0,0.0,neutral or dissatisfied,0.0,0,Mature
92410,66334,Male,Loyal Customer,54,Business travel,Business,986,1,2,1,1,4,4,4,3,3,3,3,5,3,5,22,31.0,satisfied,53.0,1,Mature
92411,10351,Male,Loyal Customer,58,Business travel,Business,201,4,3,4,4,2,4,4,4,4,4,5,5,4,4,17,17.0,satisfied,34.0,1,Mature
92412,66549,Male,Loyal Customer,63,Business travel,Business,1533,3,3,3,3,4,4,3,3,3,3,3,3,3,1,20,16.0,neutral or dissatisfied,36.0,1,Senior
92413,10035,Male,Loyal Customer,22,Business travel,Business,2686,2,2,2,2,5,5,5,5,4,3,1,1,5,5,0,0.0,satisfied,0.0,1,Young Adult
92414,104005,Female,Loyal Customer,62,Personal Travel,Eco,1592,3,5,4,2,5,3,4,2,2,4,4,5,2,4,15,12.0,neutral or dissatisfied,27.0,0,Senior
92415,91077,Female,Loyal Customer,67,Personal Travel,Eco,406,2,4,2,3,5,4,5,5,5,2,5,4,5,5,0,1.0,neutral or dissatisfied,1.0,0,Senior
92416,38314,Male,Loyal Customer,25,Business travel,Business,1666,5,5,5,5,4,4,4,4,3,4,2,4,4,4,126,132.0,satisfied,258.0,1,Young Adult
92417,112041,Female,Loyal Customer,41,Business travel,Business,3048,3,3,3,3,2,5,5,5,5,5,5,5,5,3,8,0.0,satisfied,8.0,1,Adult
92418,60922,Female,Loyal Customer,23,Business travel,Business,888,1,1,1,1,2,2,2,2,4,2,5,4,4,2,12,0.0,satisfied,12.0,1,Young Adult
92419,63423,Female,Loyal Customer,42,Personal Travel,Eco,447,1,4,2,2,4,5,4,4,4,2,4,1,4,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
92420,127725,Male,Loyal Customer,43,Business travel,Business,2154,4,4,1,4,2,5,5,5,5,4,5,4,5,4,15,11.0,satisfied,26.0,1,Adult
92421,43060,Female,Loyal Customer,69,Business travel,Business,2885,5,5,5,5,4,3,5,4,4,4,4,5,4,3,0,0.0,satisfied,0.0,1,Senior
92422,63659,Female,Loyal Customer,27,Business travel,Business,2405,4,2,4,4,4,5,4,4,4,4,3,5,4,4,13,0.0,satisfied,13.0,1,Young Adult
92423,29902,Male,Disloyal Customer,57,Business travel,Eco,261,3,0,3,1,1,3,1,1,2,3,3,5,3,1,0,0.0,neutral or dissatisfied,0.0,0,Mature
92424,89606,Male,Loyal Customer,46,Business travel,Business,2691,2,2,2,2,4,4,4,5,5,5,5,4,5,3,57,32.0,satisfied,89.0,1,Mature
92425,67291,Male,Loyal Customer,52,Business travel,Business,1121,5,5,3,5,3,5,4,4,4,4,4,5,4,4,14,54.0,satisfied,68.0,1,Mature
92426,42318,Male,Loyal Customer,68,Personal Travel,Eco,834,2,4,2,1,3,2,3,3,3,3,5,3,5,3,0,21.0,neutral or dissatisfied,21.0,0,Senior
92427,38237,Male,Disloyal Customer,22,Business travel,Business,1133,5,0,5,2,3,5,3,3,1,1,1,4,4,3,0,0.0,satisfied,0.0,0,Young Adult
92428,100428,Female,Disloyal Customer,36,Business travel,Business,1620,1,1,1,2,2,1,2,2,3,4,4,4,5,2,63,61.0,neutral or dissatisfied,124.0,0,Adult
92429,120396,Female,Disloyal Customer,32,Business travel,Eco,449,3,3,3,3,1,3,2,1,4,2,3,3,4,1,30,44.0,neutral or dissatisfied,74.0,0,Adult
92430,121494,Female,Loyal Customer,23,Business travel,Business,3888,1,1,1,1,5,5,5,5,4,4,4,4,5,5,0,0.0,satisfied,0.0,1,Young Adult
92431,25594,Female,Loyal Customer,21,Personal Travel,Eco,874,3,4,3,2,2,3,2,2,3,2,5,5,1,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92432,66136,Female,Loyal Customer,26,Personal Travel,Eco,583,3,5,3,4,2,3,1,2,3,2,4,3,5,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92433,125255,Male,Loyal Customer,14,Personal Travel,Eco,427,3,4,3,1,2,3,2,2,5,2,5,2,4,2,32,70.0,neutral or dissatisfied,102.0,0,Teen
92434,9456,Male,Loyal Customer,36,Personal Travel,Eco,362,2,4,2,3,3,2,3,3,3,5,4,3,5,3,0,16.0,neutral or dissatisfied,16.0,0,Adult
92435,42310,Female,Loyal Customer,52,Personal Travel,Eco,451,3,3,5,2,5,1,3,2,2,5,2,3,2,5,26,19.0,neutral or dissatisfied,45.0,0,Mature
92436,76910,Female,Loyal Customer,48,Business travel,Business,3114,5,5,5,5,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,0.0,1,Mature
92437,102891,Female,Loyal Customer,7,Business travel,Business,2856,1,2,2,2,1,1,1,1,4,3,4,2,3,1,0,0.0,neutral or dissatisfied,0.0,1,Teen
92438,26242,Male,Loyal Customer,10,Personal Travel,Eco,270,2,4,0,3,2,0,3,2,4,5,4,3,4,2,42,36.0,neutral or dissatisfied,78.0,0,Teen
92439,123039,Male,Loyal Customer,53,Business travel,Business,2620,1,1,1,1,1,4,4,1,1,1,1,4,1,1,0,6.0,neutral or dissatisfied,6.0,1,Mature
92440,53869,Female,Loyal Customer,38,Business travel,Eco,140,5,2,2,2,5,5,5,5,1,2,5,5,2,5,120,122.0,satisfied,242.0,0,Adult
92441,121122,Female,Loyal Customer,46,Business travel,Business,2370,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,0.0,1,Mature
92442,87593,Male,Loyal Customer,28,Personal Travel,Eco,432,4,1,4,2,4,4,4,4,2,5,2,3,2,4,0,0.0,satisfied,0.0,0,Young Adult
92443,12088,Male,Loyal Customer,50,Business travel,Business,1034,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,0.0,1,Mature
92444,110177,Male,Loyal Customer,35,Personal Travel,Eco,1072,2,4,2,3,3,2,4,3,3,2,5,5,4,3,29,18.0,neutral or dissatisfied,47.0,0,Adult
92445,42570,Male,Loyal Customer,39,Business travel,Business,3262,3,3,2,3,5,5,5,5,5,5,5,2,5,5,0,0.0,satisfied,0.0,1,Adult
92446,110057,Female,Loyal Customer,51,Personal Travel,Eco,2039,2,5,2,1,3,4,4,1,1,2,1,5,1,3,49,48.0,neutral or dissatisfied,97.0,0,Mature
92447,19439,Male,Loyal Customer,50,Business travel,Eco Plus,645,4,2,2,2,4,4,4,4,3,1,1,4,4,4,112,96.0,satisfied,208.0,1,Mature
92448,5519,Female,Loyal Customer,38,Business travel,Business,3522,3,5,3,3,5,5,4,3,3,4,3,4,3,5,5,15.0,satisfied,20.0,1,Adult
92449,18254,Male,Loyal Customer,15,Personal Travel,Eco,179,2,3,2,2,5,2,5,5,3,1,2,3,3,5,0,0.0,neutral or dissatisfied,0.0,0,Teen
92450,114380,Male,Loyal Customer,51,Personal Travel,Eco Plus,850,1,5,1,1,3,1,1,3,4,2,5,3,4,3,5,0.0,neutral or dissatisfied,5.0,1,Mature
92451,48095,Male,Loyal Customer,27,Business travel,Business,173,3,3,3,3,5,5,4,5,4,2,4,1,2,5,0,0.0,satisfied,0.0,1,Young Adult
92452,127844,Female,Loyal Customer,35,Business travel,Business,2044,2,5,2,2,5,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,0.0,1,Adult
92453,24733,Female,Loyal Customer,40,Business travel,Business,2813,5,5,5,5,5,5,4,4,4,5,4,4,4,5,0,0.0,satisfied,0.0,1,Adult
92454,43540,Female,Loyal Customer,64,Personal Travel,Eco,643,2,4,2,1,2,4,5,4,4,2,4,5,4,4,0,0.0,neutral or dissatisfied,0.0,0,Senior
92455,76229,Female,Disloyal Customer,25,Business travel,Eco,1399,2,2,2,4,4,2,4,4,3,2,3,1,3,4,29,17.0,neutral or dissatisfied,46.0,0,Young Adult
92456,98727,Male,Loyal Customer,27,Business travel,Business,1558,4,4,4,4,5,5,5,5,3,4,4,4,4,5,0,0.0,satisfied,0.0,1,Young Adult
92457,47441,Male,Disloyal Customer,24,Business travel,Eco,199,1,0,1,2,2,1,2,2,4,5,3,3,3,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92458,45353,Male,Loyal Customer,9,Personal Travel,Eco,150,2,1,0,3,4,0,4,4,1,5,4,3,4,4,0,0.0,neutral or dissatisfied,0.0,0,Teen
92459,19246,Male,Loyal Customer,22,Personal Travel,Eco,782,3,5,3,1,3,3,5,3,4,2,4,5,4,3,18,19.0,neutral or dissatisfied,37.0,0,Young Adult
92460,121341,Male,Loyal Customer,80,Business travel,Business,3613,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0.0,satisfied,0.0,1,Senior
92461,118356,Female,Loyal Customer,32,Personal Travel,Eco,602,2,5,2,1,2,2,2,2,4,2,4,5,4,2,56,71.0,neutral or dissatisfied,127.0,0,Adult
92462,117150,Female,Loyal Customer,36,Personal Travel,Eco,621,3,4,3,3,4,3,2,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
92463,27826,Female,Disloyal Customer,24,Business travel,Eco,680,4,4,4,1,3,4,3,3,4,1,4,1,3,3,0,0.0,satisfied,0.0,0,Young Adult
92464,18746,Female,Disloyal Customer,28,Business travel,Eco,1167,2,2,2,4,2,2,2,2,2,4,1,2,3,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92465,80852,Male,Loyal Customer,36,Business travel,Eco,292,1,4,2,4,1,1,1,1,4,5,3,2,4,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
92466,115953,Male,Loyal Customer,40,Personal Travel,Eco,446,3,5,3,3,5,3,5,5,3,4,5,4,4,5,0,0.0,neutral or dissatisfied,0.0,0,Adult
92467,9025,Male,Loyal Customer,40,Business travel,Eco,160,2,3,3,3,2,2,2,2,2,3,4,1,3,2,0,0.0,neutral or dissatisfied,0.0,0,Adult
92468,82446,Male,Loyal Customer,28,Business travel,Business,3240,2,4,5,5,2,2,2,2,4,4,3,3,3,2,19,28.0,neutral or dissatisfied,47.0,1,Young Adult
92469,100927,Female,Loyal Customer,64,Personal Travel,Eco,838,4,4,4,2,5,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,0.0,0,Senior
92470,59154,Female,Loyal Customer,55,Business travel,Business,1846,1,1,1,1,2,3,4,4,4,5,4,3,4,3,13,0.0,satisfied,13.0,1,Mature
92471,127417,Female,Loyal Customer,12,Personal Travel,Eco,1009,2,4,2,5,5,2,5,5,5,5,4,3,4,5,0,0.0,neutral or dissatisfied,0.0,0,Teen
92472,75903,Male,Disloyal Customer,20,Business travel,Eco,203,3,2,3,4,4,3,4,4,3,2,4,3,4,4,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92473,29032,Female,Loyal Customer,36,Business travel,Eco,556,2,3,3,3,2,2,2,2,3,3,4,3,3,2,0,0.0,neutral or dissatisfied,0.0,0,Adult
92474,67462,Female,Loyal Customer,67,Personal Travel,Eco,592,3,3,3,4,1,3,3,2,2,3,2,2,2,1,63,55.0,neutral or dissatisfied,118.0,0,Senior
92475,37066,Female,Disloyal Customer,25,Business travel,Eco,1188,2,2,2,3,4,2,4,4,4,1,4,2,4,4,38,21.0,neutral or dissatisfied,59.0,0,Young Adult
92476,63358,Male,Loyal Customer,41,Personal Travel,Eco,447,3,5,3,3,1,3,1,1,4,4,5,5,5,1,70,54.0,neutral or dissatisfied,124.0,0,Adult
92477,36804,Female,Disloyal Customer,10,Business travel,Eco Plus,2588,1,0,1,1,1,5,5,2,4,4,2,5,2,5,0,0.0,neutral or dissatisfied,0.0,0,Teen
92478,14071,Female,Loyal Customer,55,Business travel,Eco,371,5,1,1,1,2,1,5,5,5,5,5,5,5,5,14,5.0,satisfied,19.0,0,Mature
92479,53445,Female,Loyal Customer,53,Business travel,Eco,2288,5,2,2,2,3,5,2,5,5,5,5,4,5,1,0,24.0,satisfied,24.0,0,Mature
92480,18989,Male,Loyal Customer,35,Business travel,Business,451,4,1,1,1,2,3,3,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
92481,20860,Female,Loyal Customer,55,Personal Travel,Eco,457,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0.0,satisfied,0.0,0,Mature
92482,68152,Female,Loyal Customer,52,Business travel,Business,603,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,0.0,1,Mature
92483,111981,Female,Loyal Customer,27,Personal Travel,Eco,770,2,4,2,4,3,2,3,3,3,3,4,5,5,3,60,42.0,neutral or dissatisfied,102.0,0,Young Adult
92484,3534,Male,Loyal Customer,61,Personal Travel,Eco,557,1,5,1,3,5,1,4,5,1,4,1,3,1,5,0,21.0,neutral or dissatisfied,21.0,0,Senior
92485,112172,Male,Loyal Customer,45,Personal Travel,Eco,895,2,4,2,2,1,2,1,1,3,3,5,4,4,1,0,2.0,neutral or dissatisfied,2.0,0,Adult
92486,41499,Male,Loyal Customer,24,Business travel,Eco,1242,0,5,0,4,5,0,5,5,4,2,2,4,4,5,92,87.0,satisfied,179.0,0,Young Adult
92487,108888,Male,Disloyal Customer,25,Business travel,Eco,1066,4,3,3,2,4,3,4,4,3,4,4,3,4,4,16,2.0,satisfied,18.0,0,Young Adult
92488,9646,Female,Loyal Customer,52,Business travel,Business,3354,5,5,5,5,2,4,4,4,4,4,4,4,4,3,10,0.0,satisfied,10.0,1,Mature
92489,65469,Male,Loyal Customer,27,Business travel,Business,2238,4,1,1,1,4,4,4,4,4,2,3,3,2,4,98,83.0,neutral or dissatisfied,181.0,1,Young Adult
92490,20128,Female,Loyal Customer,14,Personal Travel,Eco,416,1,5,2,2,3,2,3,3,3,2,1,4,1,3,50,40.0,neutral or dissatisfied,90.0,0,Teen
92491,94489,Male,Disloyal Customer,20,Business travel,Eco,239,2,1,2,3,3,2,3,3,2,4,3,3,3,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
92492,76155,Male,Loyal Customer,29,Business travel,Business,2208,2,3,3,3,2,2,2,2,2,2,3,2,3,2,0,10.0,neutral or dissatisfied,10.0,1,Young Adult
92493,106528,Female,Loyal Customer,7,Personal Travel,Eco,271,3,2,3,3,4,3,4,4,3,2,3,2,3,4,6,0.0,neutral or dissatisfied,6.0,0,Teen
92494,51130,Male,Loyal Customer,44,Personal Travel,Eco,109,3,4,3,4,3,3,3,3,3,3,4,2,5,3,0,5.0,neutral or dissatisfied,5.0,0,Adult
92495,17995,Male,Loyal Customer,67,Business travel,Business,1650,3,4,4,4,5,1,1,3,3,2,3,4,3,3,47,38.0,neutral or dissatisfied,85.0,1,Senior
92496,59632,Female,Loyal Customer,25,Business travel,Business,1805,3,2,2,2,3,3,3,3,1,1,3,2,3,3,3,7.0,neutral or dissatisfied,10.0,1,Young Adult
92497,74829,Female,Loyal Customer,54,Business travel,Business,1171,3,3,3,3,5,5,4,3,3,4,3,5,3,4,0,10.0,satisfied,10.0,1,Mature
92498,82911,Male,Loyal Customer,62,Personal Travel,Eco,640,2,5,2,3,4,2,4,4,5,3,4,5,5,4,0,0.0,neutral or dissatisfied,0.0,0,Senior
92499,103068,Male,Disloyal Customer,23,Business travel,Eco,460,1,1,1,3,2,1,4,2,4,4,3,2,4,2,9,0.0,neutral or dissatisfied,9.0,0,Young Adult
92500,51941,Female,Disloyal Customer,19,Business travel,Eco,936,3,3,3,2,5,3,5,5,2,1,5,2,5,5,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
